AP Name,Ethernet MAC Address,BaseRadio MAC Address,IP Address,Controller IP,Map Location,AP Group Name,Operational Status,Admin Status,Maintenance Mode,Client Count,AP Location,AP Model,Software Version,AP Mode,POE Status,AP Serial Number,AP Uptime,Upgrade Group
WAP87,6c:41:6a:b8:67:46,d0:c7:89:c6:f6:00,fda7:6daa:70e8:4508:6e41:6aff:feb8:6746,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNPG,198 d 0 h 12 m 42 s, 
WAP88,bc:16:65:66:9c:b7,44:ad:d9:a1:aa:d0,fda7:6daa:70e8:4514:be16:65ff:fe66:9cb7,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPJG,198 d 19 h 46 m 8 s, 
WAP89,bc:16:65:bd:9b:28,f4:1f:c2:8b:ed:10,fda7:6daa:70e8:4510:be16:65ff:febd:9b28,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMSW,17 d 11 h 54 m 14 s, 
WAP90,bc:16:65:bd:9a:8f,f4:1f:c2:8b:e2:b0,fda7:6daa:70e8:4510:be16:65ff:febd:9a8f,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMMY,17 d 10 h 54 m 14 s, 
WAP91,d0:72:dc:49:12:90,d0:72:dc:64:4e:c0,fdde:84fa:bc11:4501:d272:dcff:fe49:1290,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX18127151,199 d 16 h 23 m 35 s, 
WAP92,f8:c2:88:f8:cb:f0,1c:6a:7a:1a:7c:a0,fda7:6daa:70e8:4509:fac2:88ff:fef8:cbf0,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R160,198 d 10 h 29 m 53 s, 
WAP93,1c:6a:7a:5a:6c:a4,1c:6a:7a:5b:1a:f0,fda7:6daa:70e8:4509:1e6a:7aff:fe5a:6ca4,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R15Q,198 d 13 h 44 m 23 s, 
WAP94,f4:0f:1b:99:ba:1c,f4:0f:1b:a4:1a:d0,fda7:6daa:70e8:4509:f60f:1bff:fe99:ba1c,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771KA,198 d 17 h 35 m 28 s, 
WAP95,c0:67:af:d4:81:8b,c0:25:5c:48:db:50,fda7:6daa:70e8:4522:c267:afff:fed4:818b,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH5X,121 d 15 h 18 m 37 s, 
WAP96,6c:20:56:e1:57:d6,58:97:1e:56:18:c0,fda7:6daa:70e8:4520:6e20:56ff:fee1:57d6,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650R104,198 d 11 h 50 m 25 s, 
WAP97,44:03:a7:40:cc:1e,b4:e9:b0:ee:02:10,fda7:6daa:70e8:4506:4603:a7ff:fe40:cc1e,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712R03C,198 d 12 h 59 m 28 s, 
WAP98,f8:72:ea:60:67:55,0c:68:03:38:f9:70,fda7:6daa:70e8:4510:fa72:eaff:fe60:6755,Not Associated,Unassigned,default-group,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNMD,17 d 11 h 56 m 18 s, 
WAP99,88:5a:92:68:59:0b,18:9c:5d:ee:6e:e0,fda7:6daa:70e8:4519:8a5a:92ff:fe68:590b,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748GHJF,9 d 22 h 58 m 45 s, 
WAP100,a8:0c:0d:be:8d:ef,c4:14:3c:28:9e:00,fda7:6daa:70e8:4519:aa0c:0dff:febe:8def,Not Associated,Unassigned,default-group,Not Registered,ENABLE,No,0,default location,AIR-CAP3602E-A-K9,8.5.131.0,Local,Normal,FTX1803R0Z9,4 h 54 m 34 s, 
WAP101,18:80:90:f4:f2:b8,40:01:7a:03:cb:30,fda7:6daa:70e8:4523:1a80:90ff:fef4:f2b8,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,11,default location,AIR-CAP3702E-B-K9,8.5.131.0,Local,Normal,FJC2124M4H3,32 d 9 h 24 m 41 s, 
WAP102,f4:0f:1b:99:bc:ec,f4:0f:1b:bb:10:30,fda7:6daa:70e8:4509:f60f:1bff:fe99:bcec,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MB,198 d 12 h 54 m 40 s, 
WAP103,1c:6a:7a:5a:72:1c,1c:6a:7a:5b:30:c0,fda7:6daa:70e8:4509:1e6a:7aff:fe5a:721c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,9,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R180,198 d 12 h 9 m 47 s, 
WAP104,70:e4:22:e5:31:f0,70:e4:22:fa:66:30,fda7:6daa:70e8:4512:72e4:22ff:fee5:31f0,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,8,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942NDU7,100 d 3 h 16 m 43 s, 
WAP105,5c:83:8f:60:09:0c,5c:83:8f:79:1f:50,fda7:6daa:70e8:4509:5e83:8fff:fe60:090c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ2Z,198 d 18 h 48 m 59 s, 
WAP106,d0:72:dc:7b:6c:8c,d0:72:dc:aa:70:90,fdde:84fa:bc11:4501:d272:dcff:fe7b:6c8c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX18127134,60 d 1 h 2 m 21 s, 
WAP107,f4:0f:1b:ae:4e:54,f4:0f:1b:ac:cd:30,fda7:6daa:70e8:4519:f60f:1bff:feae:4e54,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QD,198 d 11 h 2 m 4 s, 
WAP108,bc:16:65:66:a7:9e,f4:1f:c2:fa:5f:50,fda7:6daa:70e8:4504:be16:65ff:fe66:a79e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMSF,198 d 3 h 8 m 22 s, 
WAP109,30:f7:0d:de:1f:e4,88:75:56:86:15:80,fda7:6daa:70e8:4520:32f7:0dff:fede:1fe4,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSCK,79 d 13 h 55 m 6 s, 
WAP110,5c:83:8f:61:8b:38,5c:83:8f:7e:82:90,fda7:6daa:70e8:4509:5e83:8fff:fe61:8b38,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ4M,198 d 16 h 16 m 19 s, 
WAP111,f4:0f:1b:a3:d1:cc,f4:0f:1b:a6:b0:70,fda7:6daa:70e8:4519:f60f:1bff:fea3:d1cc,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QQ,198 d 8 h 32 m 41 s, 
WAP112,b8:38:61:ca:96:4c,f8:c2:88:fc:9d:90,fda7:6daa:70e8:4509:ba38:61ff:feca:964c,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19L,198 d 16 h 58 m 6 s, 
WAP113,c0:67:af:5b:10:93,e8:ed:f3:cd:ec:10,fda7:6daa:70e8:4522:c267:afff:fe5b:1093,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R05P,121 d 12 h 16 m 52 s, 
WAP114,c0:67:af:28:c5:6b,e8:ed:f3:58:f9:20,fda7:6daa:70e8:4522:c267:afff:fe28:c56b,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R05N,121 d 13 h 31 m 2 s, 
WAP115,c0:8c:60:f9:97:be,e8:ed:f3:10:f4:f0,fda7:6daa:70e8:4522:c28c:60ff:fef9:97be,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R07G,121 d 14 h 4 m 6 s, 
WAP116,c0:67:af:5b:17:1a,c0:25:5c:48:54:80,fda7:6daa:70e8:4522:c267:afff:fe5b:171a,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GHAC,121 d 18 h 36 m 58 s, 
WAP117,c0:8c:60:f9:97:85,e8:ed:f3:10:f1:60,fda7:6daa:70e8:4522:c28c:60ff:fef9:9785,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH7U,121 d 15 h 27 m 55 s, 
WAP118,5c:83:8f:76:c9:60,5c:83:8f:88:a2:c0,fda7:6daa:70e8:4513:5e83:8fff:fe76:c960,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NPVT,198 d 12 h 3 m 18 s, 
WAP119,88:5a:92:88:d2:45,18:9c:5d:d4:77:10,fda7:6daa:70e8:4519:8a5a:92ff:fe88:d245,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748R0BV,198 d 16 h 22 m 56 s, 
WAP120,78:da:6e:42:9a:43,c0:7b:bc:77:91:20,fda7:6daa:70e8:4519:7ada:6eff:fe42:9a43,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748GHKW,166 d 22 h 44 m 41 s, 
WAP121,5c:83:8f:76:c6:6c,5c:83:8f:7e:d6:e0,fda7:6daa:70e8:4523:5e83:8fff:fe76:c66c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ6R,32 d 9 h 28 m 38 s, 
WAP122,c0:67:af:32:26:ec,50:17:ff:b3:cc:50,fda7:6daa:70e8:4519:c267:afff:fe32:26ec,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R076,3 d 21 h 19 m 16 s, 
WAP123,f4:0f:1b:a3:db:24,f4:0f:1b:b7:af:e0,fda7:6daa:70e8:4509:f60f:1bff:fea3:db24,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771LQ,198 d 18 h 27 m 27 s, 
WAP124,f4:0f:1b:99:b5:4c,f4:0f:1b:a4:07:60,fda7:6daa:70e8:4509:f60f:1bff:fe99:b54c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771RG,198 d 19 h 32 m 21 s, 
WAP125,00:06:f6:4d:59:03,04:da:d2:ab:a5:d0,fda7:6daa:70e8:4506:0206:f6ff:fe4d:5903,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH9Q,198 d 14 h 52 m 17 s, 
WAP126,c0:67:af:d4:81:ee,c0:25:5c:48:e1:90,fda7:6daa:70e8:4522:c267:afff:fed4:81ee,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH7S,121 d 15 h 21 m 51 s, 
WAP127,c0:67:af:d4:81:3f,c0:25:5c:48:d6:b0,fda7:6daa:70e8:4522:c267:afff:fed4:813f,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R05B,121 d 11 h 0 m 45 s, 
WAP128,6c:41:6a:b2:23:41,0c:68:03:b0:30:80,fda7:6daa:70e8:4520:6e41:6aff:feb2:2341,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNP3,52 d 11 h 20 m 3 s, 
WAP129,00:c8:8b:9d:83:f0,00:c8:8b:c6:0c:40,fda7:6daa:70e8:4502:02c8:8bff:fe9d:83f0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW2004N7LL,111 d 19 h 47 m 51 s, 
WAP130,44:03:a7:40:d6:1d,b4:e9:b0:ee:a4:70,fda7:6daa:70e8:4506:4603:a7ff:fe40:d61d,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHBW,107 d 1 h 1 m 49 s, 
WAP131,00:06:f6:cc:f4:6e,b4:e9:b0:ef:17:80,fda7:6daa:70e8:4506:0206:f6ff:fecc:f46e,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHA2,106 d 23 h 44 m 1 s, 
WAP132,bc:16:65:16:71:c7,f4:1f:c2:98:4b:00,fda7:6daa:70e8:4504:be16:65ff:fe16:71c7,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPJJ,198 d 17 h 24 m 11 s, 
WAP133,6c:41:6a:a3:94:cd,0c:68:03:84:e5:b0,fda7:6daa:70e8:4510:6e41:6aff:fea3:94cd,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729R2YL,17 d 11 h 36 m 14 s, 
WAP134,f8:72:ea:60:67:72,0c:68:03:38:fb:40,fda7:6daa:70e8:4510:fa72:eaff:fe60:6772,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNPX,17 d 11 h 30 m 47 s, 
WAP135,f8:72:ea:60:66:bb,0c:68:03:38:ee:80,fda7:6daa:70e8:4510:fa72:eaff:fe60:66bb,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNMC,17 d 11 h 30 m 29 s, 
WAP136,88:5a:92:88:cf:0f,18:9c:5d:d4:43:60,fda7:6daa:70e8:4519:8a5a:92ff:fe88:cf0f,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748GHL4,198 d 13 h 27 m 48 s, 
WAP137,88:5a:92:bc:2a:17,18:9c:5d:40:94:20,fda7:6daa:70e8:4519:8a5a:92ff:febc:2a17,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1748GHJL,198 d 15 h 0 m 20 s, 
WAP138,1c:6a:7a:25:22:d8,1c:6a:7a:33:78:20,fda7:6daa:70e8:4509:1e6a:7aff:fe25:22d8,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19P,198 d 14 h 37 m 23 s, 
WAP139,f4:0f:1b:ae:4f:0c,f4:0f:1b:ac:cf:f0,fda7:6daa:70e8:4509:f60f:1bff:feae:4f0c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771RH,198 d 20 h 58 m 45 s, 
WAP140,6c:41:6a:a3:87:1b,0c:68:03:84:0e:70,fda7:6daa:70e8:4509:6e41:6aff:fea3:871b,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNKW,198 d 16 h 25 m 43 s, 
WAP141,44:03:a7:a3:09:f9,04:da:d2:b3:a4:30,fda7:6daa:70e8:4506:4603:a7ff:fea3:09f9,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,6,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH9X,198 d 14 h 59 m 14 s, 
WAP142,70:db:98:29:50:34,70:db:98:4e:eb:10,10.164.184.131,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2107NKJD,81 d 16 h 49 m 32 s, 
WAP143,6c:20:56:e1:58:b0,58:97:1e:56:26:90,fda7:6daa:70e8:4520:6e20:56ff:fee1:58b0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650GMBK,79 d 12 h 53 m 8 s, 
WAP144,00:06:f6:4d:61:02,b4:e9:b0:b4:25:a0,fda7:6daa:70e8:4506:0206:f6ff:fe4d:6102,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHBT,106 d 20 h 57 m 21 s, 
WAP145,bc:16:65:bd:9a:9b,f4:1f:c2:8b:e3:90,fda7:6daa:70e8:4508:be16:65ff:febd:9a9b,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMPC,80 d 17 h 20 m 54 s, 
WAP146,58:f3:9c:d8:aa:44,58:f3:9c:e8:54:d0,fdde:84fa:bc11:4501:5af3:9cff:fed8:aa44,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1829R62L,69 d 1 h 14 m 55 s, 
WAP147,f8:72:ea:60:66:79,0c:68:03:38:e9:70,fda7:6daa:70e8:4510:fa72:eaff:fe60:6679,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729R31U,17 d 11 h 33 m 42 s, 
WAP148,c0:67:af:d4:81:51,c0:25:5c:48:d7:d0,fda7:6daa:70e8:4519:c267:afff:fed4:8151,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH5H,198 d 13 h 13 m 12 s, 
WAP149,1c:6a:7a:25:22:c8,1c:6a:7a:33:77:e0,fda7:6daa:70e8:4519:1e6a:7aff:fe25:22c8,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19R,198 d 14 h 6 m 32 s, 
WAP150,18:80:90:2e:85:38,18:80:90:4b:de:90,fda7:6daa:70e8:4508:1a80:90ff:fe2e:8538,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-B-K9,8.5.131.0,Local,Normal,FCW2122J3J9,198 d 5 h 18 m 13 s, 
WAP151,1c:6a:7a:58:57:f0,1c:6a:7a:5a:83:70,fda7:6daa:70e8:4509:1e6a:7aff:fe58:57f0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R14G,198 d 17 h 5 m 1 s, 
WAP152,70:e4:22:c3:82:d8,70:e4:22:c0:12:20,fda7:6daa:70e8:4506:72e4:22ff:fec3:82d8,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942NDYK,168 d 0 h 13 m 27 s, 
WAP153,e4:c7:22:cd:a8:85,34:db:fd:be:da:b0,fda7:6daa:70e8:4512:e6c7:22ff:fecd:a885,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1745GJYN,197 d 5 h 53 m 42 s, 
WAP154,d0:72:dc:49:12:8c,d0:72:dc:64:4e:b0,fda7:6daa:70e8:4512:d272:dcff:fe49:128c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1812713G,77 d 3 h 39 m 49 s, 
WAP155,c0:67:af:5b:17:0b,c0:25:5c:48:53:90,fda7:6daa:70e8:4522:c267:afff:fe5b:170b,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH9H,121 d 17 h 7 m 31 s, 
WAP156,30:f7:0d:d3:88:87,88:75:56:57:7d:90,fda7:6daa:70e8:4520:32f7:0dff:fed3:8887,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSCX,79 d 14 h 57 m 57 s, 
WAP157,5c:83:8f:76:c9:64,5c:83:8f:88:a2:d0,fda7:6daa:70e8:4509:5e83:8fff:fe76:c964,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ32,198 d 14 h 56 m 17 s, 
WAP158,5c:83:8f:61:8c:64,5c:83:8f:7e:87:30,fda7:6daa:70e8:4509:5e83:8fff:fe61:8c64,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ30,198 d 15 h 7 m 35 s, 
WAP159,5c:83:8f:60:07:fc,5c:83:8f:79:1b:10,fda7:6daa:70e8:4509:5e83:8fff:fe60:07fc,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1930NQ2S,198 d 11 h 55 m 54 s, 
WAP160,00:f2:8b:66:06:4c,00:c8:8b:de:6f:10,fda7:6daa:70e8:4502:02f2:8bff:fe66:064c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW2004N84S,111 d 12 h 26 m 0 s, 
WAP161,74:a2:e6:3b:af:40,74:a2:e6:3f:7d:c0,fda7:6daa:70e8:4508:76a2:e6ff:fe3b:af40,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1902R42P,143 d 20 h 14 m 28 s, 
WAP162,70:e4:22:ba:e5:48,70:e4:22:c9:11:90,fda7:6daa:70e8:4514:72e4:22ff:feba:e548,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942NBH9,170 d 2 h 0 m 11 s, 
WAP163,00:06:f6:cc:f0:ab,b4:e9:b0:ee:da:50,fda7:6daa:70e8:4506:0206:f6ff:fecc:f0ab,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712R02B,107 d 2 h 16 m 18 s, 
WAP164,bc:16:65:bd:9b:10,f4:1f:c2:8b:eb:30,fda7:6daa:70e8:4508:be16:65ff:febd:9b10,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMRW,80 d 16 h 42 m 52 s, 
WAP165,bc:16:65:66:a7:e3,f4:1f:c2:fa:63:e0,fda7:6daa:70e8:4508:be16:65ff:fe66:a7e3,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMRV,80 d 16 h 43 m 27 s, 
WAP166,bc:16:65:bd:8d:7e,f4:1f:c2:8b:0b:60,fda7:6daa:70e8:4504:be16:65ff:febd:8d7e,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPJK,198 d 12 h 51 m 13 s, 
WAP167,f8:72:ea:60:67:62,0c:68:03:38:fa:40,fda7:6daa:70e8:4510:fa72:eaff:fe60:6762,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729GNMF,17 d 11 h 56 m 20 s, 
WAP168,f8:72:ea:d0:00:e4,0c:68:03:84:f1:e0,fda7:6daa:70e8:4510:fa72:eaff:fed0:00e4,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729R2YX,18 d 7 h 5 m 28 s, 
WAP169,b8:38:61:ca:99:14,f8:c2:88:fc:a8:d0,fda7:6daa:70e8:4519:ba38:61ff:feca:9914,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19M,198 d 13 h 52 m 21 s, 
WAP170,bc:16:65:bd:9b:24,f4:1f:c2:8b:ec:c0,fda7:6daa:70e8:4504:be16:65ff:febd:9b24,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2P2,40 d 6 h 47 m 10 s, 
